respondent_id,xyz_vaccine,seasonal_vaccine
100,0.28255832294397565,0.15786786390818316
101,0.8589282209451021,0.827192194117547
102,0.2597946926399113,0.7296581063654008
103,0.015200628624268776,0.34649308678702845
104,0.02047062299755398,0.17785252130890092
105,0.141691123664767,0.3774913887665303
106,0.07568153934668274,0.14955824411708638
107,0.3371272476500068,0.6182156232083287
108,0.12424072837558037,0.09955998450885138
109,0.04386002124163936,0.7130726435739242
110,0.7915679911487136,0.8521877356465544
111,0.028080588132052286,0.1217866030332565
112,0.6058720818117778,0.8618440857567248
113,0.06170459501809754,0.5072733899313635
114,0.12362492771260246,0.34997699291524953
115,0.16118167944047543,0.5748374833090343
116,0.11763484337425613,0.4223852863629357
117,0.16281897214750332,0.36168905869162843
118,0.09506100252649928,0.44829004084078894
119,0.11070162772569465,0.3496137801946773
120,0.0355667012767419,0.17649037637011156
121,0.08390572668992971,0.20766284856449355
122,0.8399289891412883,0.973900691839336
123,0.7357037737789864,0.7351149008875661
124,0.11954937160175125,0.1592277303634296
125,0.07764818124867036,0.6678484356020965
126,0.10616320787726677,0.48095101223358405
127,0.32860456380962344,0.595993255889129
128,0.1336745328254452,0.9396670376707581
129,0.10582931744624992,0.4637035523995935
130,0.21703100826334232,0.42017527704189644
131,0.1101548138592163,0.6767660413972949
132,0.1880632862107475,0.16679323174579422
133,0.1612473505329762,0.7887491738460136
134,0.21301894117847,0.6494847712071181
135,0.21024053258429787,0.7963471303716374
136,0.7704202215196819,0.9482710062762129
137,0.14509582329650658,0.3651352568709938
138,0.13648175368586693,0.5928956558061529
139,0.03155954385927487,0.016267976207619998
140,0.29540748248578413,0.7663422591951409
141,0.1173407300320113,0.38505397413775894
142,0.06451150213178829,0.3240639935501122
143,0.11060423230451942,0.35453251545951114
144,0.19940792483523986,0.27134054222657905
145,0.15699768753373913,0.2565440513758154
146,0.6957418639829396,0.8632380160063613
147,0.29706251699736086,0.9777229888653187
148,0.2727518667015927,0.5546591206800819
149,0.0816581880121347,0.10004435516583711
150,0.11442977791424976,0.10307452746995867
151,0.47739254284296523,0.9259256711341537
152,0.09866131974051001,0.4384151908001768
153,0.039590295436158184,0.5413571417539318
154,0.08856837286330327,0.2924600444862278
155,0.10121300661307925,0.5519114549713469
156,0.11236456355402497,0.32005541752552
157,0.07271239117919184,0.24764753407049267
158,0.2102400055999034,0.6561896345445803
159,0.25323973658277854,0.42730566427624006
160,0.10374934812790565,0.9543589071612009
161,0.0585019412420229,0.11737669749054194
162,0.06697848355711858,0.1451823975743167
163,0.09512201706517431,0.1395999036273145
164,0.09973772225264174,0.4873654230715987
165,0.11215510244279517,0.4467662470812857
166,0.4223667597971262,0.365939389177745
167,0.15654504536631594,0.3543410181414654
168,0.768958045893156,0.9271631071423463
169,0.11593579042761974,0.6580595410011706
170,0.19650750511257276,0.1598630298155553
171,0.14369749831721473,0.24597087852621083
172,0.5217484068939193,0.8925668639815023
173,0.044434154335681236,0.11747397044964808
174,0.16114708571351608,0.23346671533280738
175,0.07523407948551489,0.26633801065140966
176,0.06208583578058974,0.0885458171080676
177,0.2379796313834633,0.5695164804648223
178,0.26891683795427085,0.324993474098004
179,0.09963185749417723,0.2406753421863107
180,0.008435689082274067,0.03717836282660408
181,0.1355587947869828,0.5541772935879636
182,0.12348235731536507,0.48712868321609004
183,0.0568580110518007,0.023974987326221265
184,0.012511742803265785,0.19218583495447125
185,0.5481638379949122,0.786772958531417
186,0.07832645257063944,0.22072591035878983
187,0.0791906824392597,0.16529117552678801
188,0.09055263890507527,0.49794517979688635
189,0.12750491336664685,0.8559529808403187
190,0.10426064033940674,0.1901023841713107
191,0.0718794459230204,0.2976234518398681
192,0.7481341389538125,0.49086378121072294
193,0.19833896347368726,0.47722113590081033
194,0.5124615967842263,0.2958913441225775
195,0.6518010602502334,0.8788828657338027
196,0.28710004614480866,0.5372159777511339
197,0.06936859127411944,0.14734431884195845
198,0.3306354858129682,0.18704170416817673
199,0.26103002461009117,0.3194571866782508
200,0.33365128659726584,0.4179363408355896
201,0.08466862860322115,0.22628286295258093
202,0.07044547525283797,0.26097758608581334
203,0.10312131635702824,0.19931798225730668
204,0.36553349760248877,0.56345538793292
205,0.05656485290208523,0.28007859898496945
206,0.11197020532241647,0.1994314750137734
207,0.18386151490565475,0.9327646071975567
208,0.07324710927970825,0.825935948231175
209,0.25858129685066295,0.5994111789558881
210,0.08699206818564369,0.5907168495636627
211,0.08991544670644855,0.04132577987685552
212,0.8155310122141679,0.9602765865439781
213,0.4501658823146057,0.6321649048124076
214,0.17234393614730967,0.3053025130190458
215,0.6247535802711626,0.9150452935176762
216,0.03974460013843427,0.18102740413440302
217,0.04692831705938698,0.09374010334805394
218,0.17253084923657885,0.9596081508184179
219,0.30980081936299425,0.4050503343217114
220,0.10273754597138685,0.9073742996388395
221,0.07438943185010112,0.17726556710703142
222,0.09728632897502944,0.25141946509101387
223,0.037624013146654346,0.37579984765387614
224,0.15822244001144017,0.4541669728380555
225,0.33023440246686553,0.3442253245119896
226,0.14547144812024695,0.5458815859714179
227,0.03996507151124102,0.21841173911947717
228,0.46395358185871677,0.5729515257649412
229,0.14029640354110784,0.9668368244204741
230,0.07925657992267539,0.6362009241193665
231,0.12848504872474564,0.9518196236595277
232,0.03495727225369944,0.1491824350135504
233,0.018568111845331886,0.16978978606158918
234,0.4338051064692576,0.3511177717553491
235,0.3144261997080936,0.8480312586857446
236,0.19067908538143577,0.5396633866754696
237,0.03298039075444473,0.07191147756304239
238,0.46557944132057716,0.9814119766313664
239,0.06903097808719881,0.43239626064573344
240,0.044606253179532665,0.4810803851938625
241,0.10655522321062938,0.8447069647002631
242,0.02835072779259797,0.2230061005497601
243,0.026281706045874136,0.46595179455435415
244,0.11481800055683943,0.9260990489116241
245,0.07491286580798129,0.20085477404207053
246,0.1413852879458124,0.175202483976398
247,0.17676312691871907,0.4076832013335152
248,0.3548654193183869,0.47644230956114025
249,0.03157463408889946,0.11029585428870194
250,0.4657995717513905,0.7507046912759819
251,0.196597533419296,0.853228524270096
252,0.1298706192691567,0.2799508026034586
253,0.1960089113397335,0.3064326403419315
254,0.25251115678109265,0.9687730348879068
255,0.8289710170556597,0.3078718676332024
256,0.04115283107776648,0.08495867345991198
257,0.16731177141099596,0.9254966842081274
258,0.05257915216915613,0.09016376826007937
259,0.46832090450718694,0.18044614335674639
260,0.1116135197647791,0.5083491701422945
261,0.05784648888654366,0.7835945685124817
262,0.8874180029947132,0.9598435041489118
263,0.32007392402028223,0.805123090674035
264,0.05775999001707123,0.4778399638874422
265,0.23605507078137927,0.7249106608464136
266,0.2427219339665887,0.5663830363369855
267,0.15727960037288247,0.29449466689061043
268,0.27503487656579717,0.4107980356107387
269,0.09778112476292267,0.48766180386169794
270,0.0631639318352902,0.1217222645796315
271,0.11932076304817826,0.5934806286601917
272,0.13793641045826782,0.5444002404686386
273,0.010133045549776567,0.07658101739634784
274,0.09311672165626039,0.2696593193580714
275,0.10105072723565477,0.9081940626209711
276,0.183169501488179,0.7043716179379266
277,0.04110719949942359,0.40576721633201523
278,0.4692026559816991,0.6259071752228874
279,0.3193605921586048,0.6721446739461333
280,0.17031389244453257,0.16505094546020962
281,0.06900438216395005,0.6962063884123356
282,0.057357580316193,0.7397021055312881
283,0.22816469984400706,0.6639682560905944
284,0.22624054483066736,0.6132785626677203
285,0.018458573178772815,0.05732519706310301
286,0.10968319891628572,0.439314725309426
287,0.0199634172471554,0.05516890609458658
288,0.7615139867859875,0.8743489497720522
289,0.059724934664037076,0.29618808746208286
290,0.19224203961806177,0.6033571292346896
291,0.03827690431837824,0.14669493849955947
292,0.07414741932577044,0.5768881225687112
293,0.2950277251020559,0.622238847446792
294,0.09814705279700069,0.23712069988261011
295,0.15885423960287173,0.6413581554616273
296,0.130737071790689,0.18093768979715547
297,0.24601333161724942,0.496288627342067
298,0.39712796224112595,0.5691027431287559
299,0.053571005323124,0.5575652033310725
300,0.15224749612900645,0.21934617405853563
301,0.06873168763201862,0.04467704074213798
302,0.07950282321373268,0.15685569860249512
303,0.6749935572744363,0.9000866089966384
304,0.1606514794855824,0.6975852646652269
305,0.04370926576900593,0.10609949062770929
306,0.8893592611582499,0.95464178555089
307,0.26029514136026566,0.47850842300332214
308,0.5626427819258157,0.9283965542141863
309,0.12115232945078058,0.5324858786987559
310,0.13516717387589178,0.30046540823387413
311,0.16719977123058596,0.5509917348367084
312,0.10136709392894397,0.16540286326994807
313,0.07651909560790986,0.26978192148242225
314,0.17324515520887698,0.8691385066953528
315,0.31869838424043934,0.4379965907817672
316,0.07330429387424343,0.26233084634317566
317,0.05501070633813512,0.2756432502563947
318,0.32269386739782935,0.2001837898935551
319,0.4626802740987943,0.5323992065739288
320,0.18078912800074298,0.4182689641257621
321,0.03738909097859652,0.07525567316662483
322,0.2682537594155268,0.770896472146008
323,0.23056046194839283,0.5272455449089863
324,0.34548074288463876,0.7132498991911783
325,0.10539219372192583,0.11718368773343332
326,0.13081365805848721,0.1543921779372065
327,0.05444668332653152,0.5724142433785491
328,0.1094944215993226,0.2582931239315471
329,0.3753379287130314,0.5514372458937663
330,0.4404693755756716,0.867161330465711
331,0.07885440400387816,0.33775666085852907
332,0.04529418985482333,0.2919260779819552
333,0.23880335581531223,0.9241822585569697
334,0.20632188377829902,0.41463799223855785
335,0.16107566950937582,0.6721061682545254
336,0.061016112288261926,0.08932089676673932
337,0.21345034323718284,0.4612361619048726
338,0.022266439654705705,0.0797889459181189
339,0.5945186936919554,0.7291940206393832
340,0.05706341015404724,0.12850872202305885
341,0.01765299716867553,0.16712265346860458
342,0.08600936092552307,0.13606444023584677
343,0.025788682139363094,0.19041305831899047
344,0.606953480580752,0.7790926282237471
345,0.11626387518013666,0.6390482945549647
346,0.5116723259183513,0.9319875703059833
347,0.135301672255664,0.2757916055685511
348,0.03975756883669948,0.7763065130923895
349,0.07282254503595503,0.13311977428033753
350,0.026301703741318364,0.6172673720084878
351,0.19927416289000532,0.9635179305420851
352,0.06324874576169207,0.2784472137422056
353,0.17807349334903116,0.5403323062029146
354,0.5321148083923185,0.7854293094992727
355,0.08328273603452456,0.1673435287738712
356,0.031448894876459924,0.07277572747900656
357,0.7545109888206263,0.9160248834966405
358,0.08196315331226307,0.4503343903068436
359,0.783657548942517,0.9126262232060612
360,0.25965583305742107,0.45503085492491613
361,0.36598651354162426,0.8966986152572864
362,0.10637923942661787,0.22185584973220904
363,0.23907731652152395,0.3174534192785629
364,0.5645668386367446,0.782903706094871
365,0.10387048566180049,0.4496231017560764
366,0.06838045829984134,0.05692827713604691
367,0.10923794201226135,0.3686404641722339
368,0.04058613482415216,0.1731142082719654
369,0.09939648592630061,0.14489003416243962
370,0.03631900067838045,0.13395751551868734
371,0.8430020273613696,0.9862224546188639
372,0.03714990360103064,0.7936397709562206
373,0.2204196793960456,0.3059912310837837
374,0.18141280971660262,0.5123662322153885
375,0.5629361378805086,0.7247892749824562
376,0.9061451152532027,0.9695173614765709
377,0.08668136559361486,0.23150431824081324
378,0.5283605986912778,0.6545172677396083
379,0.09644129676470749,0.35457907074350153
380,0.013264924265380984,0.06111530321784955
381,0.2228084837707971,0.8876549955493637
382,0.17507717885193816,0.8519221443762274
383,0.18238899577939272,0.13936152068144408
384,0.18048331180737617,0.9201293815488885
385,0.0415903872881272,0.7086348162964514
386,0.10196476516375304,0.3667071626112692
387,0.4790243153799872,0.7473906408123637
388,0.5249680625032664,0.9346329132861844
389,0.37544971656570736,0.1769425048445751
390,0.07370713454645533,0.5203387679237406
391,0.37237920511125555,0.5533738183847169
392,0.05992708621034907,0.8315746289801766
393,0.2421996186509006,0.3474243751174339
394,0.04755778724565012,0.17472174424234233
395,0.11786672609844039,0.5994258681712706
396,0.011211296138283639,0.18382155359631056
397,0.4412562414766965,0.7086820681330783
398,0.31326831059733257,0.3067793199227911
399,0.16531423730133535,0.33716169806626123
400,0.05131817186915904,0.043879567965854564
401,0.08060646869643918,0.45940004942506485
402,0.07016241208988731,0.1663352693008824
403,0.2515402171777546,0.8540743213388431
404,0.25520012775000395,0.6454843413951995
405,0.07180137727287635,0.5063897023286011
406,0.07748373215649795,0.06327342732170965
407,0.24524393639184836,0.5169226791429359
408,0.05009185083699029,0.10636278666154089
409,0.12629773606249556,0.7767373504869028
410,0.5780948025982864,0.15576837404422345
411,0.38587503077429375,0.5278318732740589
412,0.13218425793631455,0.719051385147907
413,0.7270493825954727,0.9580669729944524
414,0.8388121318538936,0.9076197940177646
415,0.15060617229941148,0.6043055527024983
416,0.18229585094767006,0.23017825414366544
417,0.08895330565903513,0.2226996475167391
418,0.065201679875856,0.7363462182356602
419,0.06877376789376066,0.8712039745700778
420,0.3328326101510442,0.10542071181405603
421,0.15553031016194943,0.3287616915139744
422,0.0824022402927635,0.9045377135886931
423,0.20891102998824582,0.5210230836558651
424,0.016648285636045992,0.17738240612076003
425,0.3723517580761246,0.9581556685415079
426,0.062143085038030385,0.9419900231075494
427,0.5604453387741343,0.8828155330289762
428,0.12847069929568114,0.055964475131559124
429,0.04554998437939162,0.0739603932882972
430,0.019170063886832883,0.05565014592589456
431,0.07633552023143857,0.6060933090446501
432,0.15716647867509004,0.23809903658250783
433,0.04286647934058276,0.33364523969868926
434,0.09830715694098652,0.7627438544266545
435,0.06518744821070008,0.14077355042345524
436,0.013617368031903745,0.14397184980378783
437,0.1355737680834847,0.31557125763143623
438,0.08663864481010172,0.32856361353879326
439,0.5831097430269501,0.6282315064033545
440,0.14975271218962596,0.2945078170845518
441,0.19399416081596402,0.6255937672726121
442,0.36699357920625153,0.955087284189608
443,0.01846479840778918,0.08066371719601045
444,0.00958752930468312,0.02950602902852783
445,0.3088874336476034,0.104711081682149
446,0.05399779204353133,0.22819060373770336
447,0.04644942160945511,0.041634712187034
448,0.23208955004652596,0.8550673239882711
449,0.1973450407288774,0.4756405303318412
450,0.1444818039569868,0.27648626219836153
451,0.08705453946884183,0.1460861461949658
452,0.0698802238670332,0.055112455454540625
453,0.10580049751193071,0.2605005099844025
454,0.040029234155909706,0.2374354220472199
455,0.21475514168760967,0.2908268671404313
456,0.30595022167507385,0.35729863277013846
457,0.15531828952022256,0.8863968828714692
458,0.07879570722991042,0.9575419975834792
459,0.0627651801292658,0.9103433876704955
460,0.2519318338645401,0.40724715791302507
461,0.08987942681860933,0.8725500623904219
462,0.07738223783257252,0.21728166239019636
463,0.4548240755478658,0.5962696022953404
464,0.049184160286283383,0.21755724779095306
465,0.15168418079457457,0.3221306273006717
466,0.0992618857220814,0.09856523265384354
467,0.02960504441530581,0.07777055842855662
468,0.0948676871965234,0.22912892313854477
469,0.3722391384152793,0.7624779943025936
470,0.07830332716601095,0.17384603365476484
471,0.12583580735944677,0.5404999620134553
472,0.4716541825459942,0.3124154396861815
473,0.12712292254309548,0.5198745657520903
474,0.15377400301778807,0.8162832590812356
475,0.1481694898919125,0.43071590900148937
476,0.10642022650870253,0.3512360227343194
477,0.013641530882101934,0.2830623502742067
478,0.05870901769498465,0.13454511381885342
479,0.019114443602837008,0.027750986325605798
480,0.13779510658254912,0.37342531829428166
481,0.6839219529067453,0.8395063845995446
482,0.15664346960932354,0.563703672129518
483,0.026140818905924002,0.039198759849592035
484,0.0932739020538908,0.1816692289819134
485,0.30691864546683556,0.48045639834994164
486,0.08740581553878625,0.29353363437485797
487,0.08549224477264819,0.1516420471265996
488,0.16318883113248614,0.9443928989843576
489,0.496928002748792,0.2897354571376941
490,0.08068669297086392,0.34218908804679715
491,0.07915875182429642,0.2695533496734959
492,0.10483166327021427,0.24281405695164526
493,0.07853901100703586,0.042299382242119384
494,0.2400203828515585,0.9350114537989507
495,0.3896134266594489,0.20784380933748942
496,0.11768807523640981,0.4658764993053269
497,0.08185374547251625,0.7336761812919016
498,0.24859637942864204,0.7732133697448986
499,0.044112752764840446,0.07415319970049244
500,0.060967885531213496,0.2781611629201584
501,0.12406847061312687,0.6774227364941976
502,0.536713114840954,0.7452052988419687
503,0.02392757984722887,0.2687325108812162
504,0.7740003593800001,0.834226730716004
505,0.41906487651142005,0.7902282489736348
506,0.16903048643526344,0.35817337714270586
507,0.589947249731649,0.807395325106933
508,0.10642934849062952,0.25997709820363446
509,0.07359312434693246,0.13521240306823634
510,0.7864030089378585,0.9294052797463771
511,0.11096211076100398,0.4739180935243847
512,0.09932470198736715,0.21578574874361306
513,0.22282230062185954,0.8786866638693805
514,0.7773912250894714,0.8514490668990785
515,0.25186297082048387,0.7057161931285753
516,0.878762736457984,0.9252805741022281
517,0.3779357415162543,0.5336425520923552
518,0.2957507948232621,0.6884114749597368
519,0.2412835292762041,0.5879501892072295
520,0.08327369611790109,0.14860198062942523
521,0.06732306323723707,0.22774616773100287
522,0.09668710837708672,0.2832383714665768
523,0.05150381683928945,0.08710360361556208
524,0.018724700596330517,0.6061270920119428
525,0.06947861118709772,0.31030246985222615
526,0.1296884125485433,0.4461223476571665
527,0.07362997512329875,0.10798835394319257
528,0.1080162600738961,0.17516138326217937
529,0.6524646840941943,0.9288747695387293
530,0.042080577881217746,0.14404659890976038
531,0.17455879738830807,0.922060543848247
532,0.17334987530523635,0.9369216193011942
533,0.04780410806111509,0.08996560699706684
534,0.3966391218012552,0.45296497451082346
535,0.07902553449243037,0.17294419723240229
536,0.07449039091618431,0.31806881230642325
537,0.7349256364032587,0.9173765523527753
538,0.2652608247374416,0.7046645995657579
539,0.1335057640242307,0.6480624510316418
540,0.5132136668049858,0.7391520014018296
541,0.12950899520005138,0.8277253090066368
542,0.12493747423985717,0.47955266250544654
543,0.08430766377242932,0.16975765102516627
544,0.027331296520096932,0.5793277680141736
545,0.009656523112518241,0.06696159650825231
546,0.02718353588828057,0.826063743539398
547,0.15031043310491599,0.2198316662154172
548,0.12165223438289718,0.5106185747053588
549,0.12617980610975568,0.9717266512282577
550,0.18932447001681044,0.31258646542913915
551,0.37942156812528427,0.5915804722347779
552,0.06843845934075131,0.0967861273171195
553,0.057027258803674624,0.05440640133226819
554,0.24005662910338396,0.3923965431262004
555,0.5222431970914695,0.867877096286897
556,0.09872369026476953,0.929073810403038
557,0.027278227409984656,0.1339967169525934
558,0.39424431321201825,0.7401499494525732
559,0.4842521109712077,0.36451845074173705
560,0.03192677038781263,0.2233304157206977
561,0.19992177610496314,0.32794340576182635
562,0.14186967720296123,0.37525227320880283
563,0.019782324431429504,0.12985726785944388
564,0.029291039449476232,0.325716703989931
565,0.332243936058549,0.6253832587623251
566,0.055169844038570816,0.18431146234535067
567,0.034149920637501247,0.10817978124316953
568,0.4764869462802029,0.4561627837872814
569,0.17442239665615394,0.41587000507713995
570,0.09910479983070501,0.260769608225988
571,0.06032565670778915,0.0934317858601743
572,0.05734883499444908,0.15613711602419442
573,0.6369789550234739,0.05430230520647175
574,0.0369108420811788,0.47073881010786534
575,0.05001270260308286,0.7106646857891096
576,0.08701010922393913,0.1439002797945031
577,0.12630958605035914,0.517579437252966
578,0.05243504530757258,0.32109990756125156
579,0.11477025524045642,0.3342552005279804
580,0.17118279288036634,0.5025624189662595
581,0.18378687536965646,0.4628948243271221
582,0.06073149111008606,0.23581446688098032
583,0.17411450947708018,0.248155529870244
584,0.06457197708771766,0.11601919543018262
585,0.4538833408569549,0.6697289489689949
586,0.07633305086279346,0.44315314487704904
587,0.09376308330005177,0.2794696250666679
588,0.06198496389458155,0.539670202310618
589,0.005626730991576189,0.018340254090491146
590,0.02671459826341619,0.6599639532596825
591,0.6026011283550047,0.2932658624455474
592,0.0318066122703015,0.01743700004107897
593,0.23234932251405152,0.06914178849016786
594,0.3528019262200732,0.6250985617345816
595,0.0719329309570963,0.6197933147372007
596,0.45813650521322585,0.6218512802859332
597,0.18958000381151036,0.4545246423081938
598,0.2991383988918424,0.3617829245927943
599,0.04087669582798421,0.33592263291812496
600,0.2180416187055857,0.24869886189443258
601,0.0500550629684,0.21337692148403056
602,0.050539274984229755,0.4259108718893495
603,0.017524190645875997,0.06636364293140123
604,0.13839712035092228,0.9650021899147355
605,0.03587752514323595,0.4691077518237677
606,0.024117586843304756,0.5832098004232248
607,0.2122007851130204,0.8613513073391895
608,0.11013970268391644,0.308405975881936
609,0.21207092202828245,0.3802178523638165
610,0.8122926051271773,0.8690709924765133
611,0.08177934174427462,0.11994555637683978
612,0.037022808843230975,0.22345321235921342
613,0.8157392034570432,0.9335126601448861
614,0.37935714716213864,0.9074639588332956
615,0.09604337534079244,0.9240369181437899
616,0.1621704736052485,0.8272593167865276
617,0.0876998984180785,0.945882371152028
618,0.0907580527642032,0.18912836055234086
619,0.11250682527443835,0.40302643627423634
620,0.5905239442682348,0.9554223935916808
621,0.6206860032714797,0.9129468094508498
622,0.179791925628644,0.4134405285271994
623,0.17304850939496222,0.4002608970000933
624,0.28915677884134483,0.5258418514429328
625,0.7958750943413824,0.9593534162373685
626,0.021733319212484423,0.05284554739918233
627,0.17545494918668064,0.23315037135408384
628,0.17526845417299783,0.28236326763325925
629,0.30733053309250286,0.9175297424402549
630,0.08813564789036743,0.9199427927750815
631,0.09041658243591685,0.7073849937933938
632,0.21961947303917217,0.38923400823287047
633,0.11437433118034895,0.38152855841148975
634,0.03413312258322889,0.4580282477895286
635,0.14123864533077013,0.5658746814910651
636,0.03768275005658399,0.011526136560525858
637,0.1834938965380935,0.47050309120676737
638,0.1109945857438245,0.5156575205982674
639,0.053348985007272476,0.7576546037958708
640,0.5398250533303536,0.8698262471201113
641,0.014622086840667464,0.024740566412344078
642,0.7742107594785967,0.8347496301414287
643,0.16376660436433177,0.4115711058466372
644,0.09437461250628486,0.8729870242429352
645,0.13677141308914004,0.5734067732124208
646,0.5959669207058967,0.20142694881701964
647,0.0737769036956544,0.16190594509799947
648,0.16485455385632228,0.6919741832407005
649,0.21340472506507327,0.2812140431921216
650,0.04600832462996212,0.6550522108304205
651,0.3277009420466349,0.9636978643284211
652,0.32224081590418646,0.5004999492358551
653,0.23241586605121933,0.5625531076133184
654,0.07330603702327239,0.060738368936771224
655,0.14934802234177808,0.867192813806219
656,0.32837196149688025,0.45756027604205746
657,0.1519813395653765,0.36406482185407296
658,0.0924106210891071,0.949987378332233
659,0.008151723778368666,0.03291681172466897
660,0.01798803712207877,0.07529599403766403
661,0.15160756343632478,0.5768535375921261
662,0.4802077477594364,0.7570248327139207
663,0.011027558357403225,0.03011793541985001
664,0.16497434952000217,0.5003407291699763
665,0.08880929985480551,0.30830571614531305
666,0.6874693054586137,0.9420040916528621
667,0.05767710164631833,0.12645096586777868
668,0.1318824870973431,0.2967163336644945
669,0.15365224693419463,0.7841991529760713
670,0.18840292187452307,0.6299269763114019
671,0.12309815914369708,0.6780297228514787
672,0.6950659053162356,0.2508595549298328
673,0.037023678724479744,0.1885305537506214
674,0.622126199329184,0.7239218362145812
675,0.27798618599640706,0.9732473839824867
676,0.06567491842793786,0.8667255861683997
677,0.058892495143599295,0.24225313307647575
678,0.1728936172218838,0.45098786691478776
679,0.05902751796239199,0.13399167936425882
680,0.13310226024436708,0.8351840102337563
681,0.10773796435599718,0.2910239101574828
682,0.655568111536367,0.5975673950985702
683,0.0065682597287332325,0.016689092470654716
684,0.06397775299555428,0.05025593710114189
685,0.034254529947772755,0.31972680484817456
686,0.398191262156118,0.6103934170706582
687,0.7175969525921018,0.8449581024375867
688,0.03552923818053221,0.06838001121092943
689,0.25410525254574584,0.720330260936726
690,0.12638069337087582,0.08044129943355104
691,0.19495426439148394,0.665053635786704
692,0.10036245898584277,0.348517822555355
693,0.7311482186401379,0.787803625765797
694,0.01906132497030101,0.6588516888306604
695,0.08088984861964837,0.12006957263652185
696,0.12174756651191158,0.11394901113907997
697,0.14355883223809002,0.3192298006715411
698,0.10928648313577613,0.3739343150887656
699,0.08062945164620795,0.37983476455797416
700,0.842376727466026,0.9397672811764747
